Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Porsche,Boxster,2016,premium unleaded (required),265,6,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,30,20,1715,52100
Oldsmobile,Bravada,2002,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,4dr SUV,19,14,26,34745
Oldsmobile,Bravada,2002,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,26,32215
Oldsmobile,Bravada,2002,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,26,32660
Oldsmobile,Bravada,2003,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,26,33395
Oldsmobile,Bravada,2003,regular unleaded,275,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,4dr SUV,19,13,26,35345
Oldsmobile,Bravada,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,26,33920
Oldsmobile,Bravada,2004,regular unleaded,275,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,4dr SUV,19,14,26,35870
Plymouth,Breeze,1998,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,535,2000
Plymouth,Breeze,1998,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,535,2000
Plymouth,Breeze,1999,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,535,2000
Plymouth,Breeze,1999,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,33,23,535,2000
Plymouth,Breeze,2000,regular unleaded,132,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,23,535,2000
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,16,5657,2000
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,16,5657,2000
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,20,15,5657,2000
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,20,15,5657,2000
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,20,15,5657,2000
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,16,5657,2000
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,20,15,5657,2000
Ford,Bronco II,1990,regular unleaded,140,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,16,5657,2000
Ford,Bronco,1994,regular unleaded,185,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,12,5657,2308
Ford,Bronco,1994,regular unleaded,185,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,17,12,5657,2585
Ford,Bronco,1994,regular unleaded,185,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,12,5657,2396
Ford,Bronco,1995,regular unleaded,205,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,12,5657,2620
Ford,Bronco,1995,regular unleaded,205,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,17,12,5657,2872
Ford,Bronco,1995,regular unleaded,205,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,12,5657,2474
Ford,Bronco,1996,regular unleaded,199,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,13,5657,2774
Ford,Bronco,1996,regular unleaded,199,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,16,13,5657,2996
Ford,Bronco,1996,regular unleaded,199,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,16,11,5657,3248
Bentley,Brooklands,2009,premium unleaded (required),530,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,High-Performance",Large,Coupe,14,10,520,340990
Bentley,Brooklands,2010,premium unleaded (required),530,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,High-Performance",Large,Coupe,15,9,520,340990
Cadillac,Brougham,1990,regular unleaded,140,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,22,15,1624,2000
Cadillac,Brougham,1990,regular unleaded,140,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,22,15,1624,2000
Cadillac,Brougham,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,23,15,1624,2000
Cadillac,Brougham,1992,regular unleaded,170,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,23,15,1624,2000
Subaru,BRZ,2015,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,29490
Subaru,BRZ,2015,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25,640,28795
Subaru,BRZ,2015,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,25695
Subaru,BRZ,2015,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,27695
Subaru,BRZ,2016,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,27395
Subaru,BRZ,2016,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,27690
Subaru,BRZ,2016,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25,640,28495
Subaru,BRZ,2016,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22,640,25395
Subaru,BRZ,2017,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,33,24,640,28745
Subaru,BRZ,2017,premium unleaded (required),205,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,29,21,640,29695
Subaru,BRZ,2017,premium unleaded (required),205,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,29,21,640,25495
Subaru,BRZ,2017,premium unleaded (required),205,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,29,21,640,27645
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,40400
Mercedes-Benz,C-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,Coupe,27,19,617,46050
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,27,19,617,42575
Mercedes-Benz,C-Class,2015,premium unleaded (required),451,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,13,617,62950
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,38400
Mercedes-Benz,C-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,28,20,617,44050
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,41050
Mercedes-Benz,C-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,29,21,617,48590
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,39050
Mercedes-Benz,C-Class,2015,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,25,18,617,71900
Mercedes-Benz,C-Class,2015,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,40575
Mercedes-Benz,C-Class,2015,premium unleaded (required),469,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,25,18,617,63900
Mercedes-Benz,C-Class,2015,premium unleaded (required),201,4,AUTOMATIC,rear wheel drive,2,Luxury,Compact,Coupe,31,22,617,39400
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,43125
Mercedes-Benz,C-Class,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,29,21,617,50800
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,41125
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,41275
Mercedes-Benz,C-Class,2016,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,25,18,617,73250
Mercedes-Benz,C-Class,2016,premium unleaded (required),469,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,25,18,617,65250
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,38950
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,25,617,39275
Mercedes-Benz,C-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,40950
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,24,617,39850
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,24,617,39500
Mercedes-Benz,C-Class,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,29,21,617,52000
Mercedes-Benz,C-Class,2017,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,24,18,617,72800
Mercedes-Benz,C-Class,2017,premium unleaded (required),469,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,17,617,67000
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,34,24,617,41675
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,31,24,617,44650
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,30,23,617,42650
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,43675
Mercedes-Benz,C-Class,2017,premium unleaded (required),469,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,24,18,617,65200
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,41500
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,24,617,41850
Mercedes-Benz,C-Class,2017,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,17,617,75000
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Convertible,29,22,617,52900
Mercedes-Benz,C-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Convertible,31,23,617,50900
Ford,C-Max Hybrid,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Wagon,37,42,5657,27170
Ford,C-Max Hybrid,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Wagon,37,42,5657,24170
Ford,C-Max Hybrid,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Wagon,37,42,5657,24170
Ford,C-Max Hybrid,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Wagon,37,42,5657,27170
Ford,C-Max Hybrid,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Wagon,37,42,5657,24120
Ford,C-Max Hybrid,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Wagon,37,42,5657,27120
Volvo,C30,2011,premium unleaded (recommended),227,5,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,29,21,870,24700
Volvo,C30,2011,premium unleaded (recommended),227,5,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,29,21,870,27100
Volvo,C30,2012,premium unleaded (recommended),227,5,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,29,21,870,27450
Volvo,C30,2012,premium unleaded (recommended),227,5,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,29,21,870,24950
Volvo,C30,2013,regular unleaded,227,5,MANUAL,front wheel drive,2,"Hatchback,Luxury",Compact,2dr Hatchback,29,21,870,25500
Volvo,C30,2013,regular unleaded,227,5,MANUAL,front wheel drive,2,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,29,21,870,27850
Mercedes-Benz,C36 AMG,1995,regular unleaded,268,6,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,20,16,617,3555
Mercedes-Benz,C36 AMG,1996,regular unleaded,276,6,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,20,16,617,3996
Mercedes-Benz,C36 AMG,1997,regular unleaded,276,6,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,22,16,617,4330
Mercedes-Benz,C43 AMG,1998,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,21,16,617,4472
Mercedes-Benz,C43 AMG,1999,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,21,16,617,4661
Mercedes-Benz,C43 AMG,2000,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,21,16,617,5739
Volvo,C70,2011,premium unleaded (recommended),227,5,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,28,19,870,39950
Volvo,C70,2012,premium unleaded (recommended),227,5,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,28,18,870,40450
Volvo,C70,2013,regular unleaded,227,5,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,28,19,870,41200
Spyker,C8,2009,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,18,13,2,209990
Spyker,C8,2009,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,18,13,2,219990
Spyker,C8,2009,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,18,13,2,209990
Audi,Cabriolet,1996,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,22,17,3105,2631
Audi,Cabriolet,1997,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,22,17,3105,2837
Audi,Cabriolet,1998,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,22,17,3105,3137
Volkswagen,Cabriolet,1991,regular unleaded,94,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,29,22,873,2000
Volkswagen,Cabriolet,1992,regular unleaded,94,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,29,22,873,2000
Volkswagen,Cabriolet,1992,regular unleaded,94,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,29,22,873,2000
Volkswagen,Cabriolet,1992,regular unleaded,94,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,29,22,873,2000
Volkswagen,Cabriolet,1993,regular unleaded,94,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,27,21,873,2000
Volkswagen,Cabriolet,1993,regular unleaded,94,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,27,21,873,2000
Volkswagen,Cabrio,2000,regular unleaded,115,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,28,21,873,2473
Volkswagen,Cabrio,2000,regular unleaded,115,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,28,21,873,2568
Volkswagen,Cabrio,2001,regular unleaded,115,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,28,21,873,19600
Volkswagen,Cabrio,2001,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,26,20,873,23175
Volkswagen,Cabrio,2001,regular unleaded,115,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,28,21,873,22300
Volkswagen,Cabrio,2001,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,26,20,873,20475
Volkswagen,Cabrio,2001,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,26,20,873,21475
Volkswagen,Cabrio,2001,regular unleaded,115,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,28,21,873,20600
Volkswagen,Cabrio,2002,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,27,20,873,21475
Volkswagen,Cabrio,2002,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,27,20,873,23175
Volkswagen,Cabrio,2002,regular unleaded,115,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,28,21,873,22300
Volkswagen,Cabrio,2002,regular unleaded,115,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,28,21,873,20600
Volkswagen,Cabrio,2002,regular unleaded,115,4,MANUAL,front wheel drive,2,N/A,Compact,Convertible,28,21,873,19600
Volkswagen,Cabrio,2002,regular unleaded,115,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,27,20,873,20475
Kia,Cadenza,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1720,34900
Kia,Cadenza,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1720,43800
Kia,Cadenza,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1720,44090
Kia,Cadenza,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1720,35990
Kia,Cadenza,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1720,32990
Kia,Cadenza,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,20,1720,38990
Kia,Cadenza,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,20,1720,31990
Kia,Cadenza,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,20,1720,44390
Dodge,Caliber,2010,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,31,23,1851,18740
Dodge,Caliber,2010,regular unleaded,172,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,29,23,1851,20555
Dodge,Caliber,2010,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,31,23,1851,16880
Dodge,Caliber,2010,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,27,23,1851,19995
Dodge,Caliber,2010,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,27,23,1851,18060
Dodge,Caliber,2010,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,31,23,1851,16975
Dodge,Caliber,2010,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,31,23,1851,17995
Dodge,Caliber,2010,regular unleaded,172,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,29,23,1851,19995
Dodge,Caliber,2011,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,27,23,1851,18620
Dodge,Caliber,2011,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,27,23,1851,20585
Dodge,Caliber,2011,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,32,24,1851,17380
Dodge,Caliber,2011,regular unleaded,172,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,29,23,1851,20585
Dodge,Caliber,2011,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,32,24,1851,18585
Dodge,Caliber,2012,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,32,24,1851,18730
Dodge,Caliber,2012,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,32,24,1851,17380
Dodge,Caliber,2012,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,27,23,1851,18765
Ferrari,California T,2015,premium unleaded (required),553,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,23,16,2774,198973
Ferrari,California,2012,premium unleaded (required),453,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,19,13,2774,195840
Ferrari,California,2013,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,19,13,2774,198190
Ferrari,California,2014,premium unleaded (required),483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,19,13,2774,198190
Chevrolet,Camaro,2015,regular unleaded,323,6,MANUAL,rear wheel drive,2,Performance,Midsize,Coupe,28,17,1385,29205
Chevrolet,Camaro,2015,regular unleaded,323,6,MANUAL,rear wheel drive,2,Performance,Midsize,Convertible,28,17,1385,31205
Chevrolet,Camaro,2015,premium unleaded (required),580,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Midsize,Coupe,19,14,1385,55505
